custom_id,twitter_handle,bigram
460,RepChuck,"(house,democrats)"
460,RepChuck,"(continue,fight)"
460,RepChuck,"(border,security)"
460,RepChuck,"(immigration,system)"
460,RepChuck,"(secure,border)"
460,RepChuck,"(art,competition)"
460,RepChuck,"(border,wall)"
460,RepChuck,"(southern,border)"
460,RepChuck,"(air,force)"
460,RepChuck,"(air,force)"
460,RepChuck,"(crisis,southern)"
460,RepChuck,"(southern,border)"
460,RepChuck,"(house,representatives)"
460,RepChuck,"(pro,growth)"
460,RepChuck,"(continue,support)"
460,RepChuck,"(federal,funding)"
460,RepChuck,"(taking,time)"
460,RepChuck,"(born,alive)"
460,RepChuck,"(alive,abortion)"
460,RepChuck,"(abortion,survivors)"
460,RepChuck,"(common,sense)"
460,RepChuck,"(humanitarian,crisis)"
460,RepChuck,"(national,emergency)"
460,RepChuck,"(loved,ones)"
460,RepChuck,"(homeland,security)"
460,RepChuck,"(looking,forward)"
460,RepChuck,"(law,enforcement)"
460,RepChuck,"(subcommittee,hearing)"
460,RepChuck,"(2019,congressional)"
460,RepChuck,"(congressional,art)"
460,RepChuck,"(art,competition)"
460,RepChuck,"(capitol,hill)"
460,RepChuck,"(homeland,security)"
460,RepChuck,"(pro,growth)"
460,RepChuck,"(american,people)"
460,RepChuck,"(special,counsel)"
460,RepChuck,"(congressional,delegation)"
460,RepChuck,"(southern,border)"
460,RepChuck,"(disaster,relief)"
460,RepChuck,"(homeland,security)"
460,RepChuck,"(homeland,security)"
460,RepChuck,"(president,trump)"
460,RepChuck,"(looking,forward)"
460,RepChuck,"(anti,semitism)"
460,RepChuck,"(look,forward)"
460,RepChuck,"(dc,office)"
460,RepChuck,"(homeland,security)"
460,RepChuck,"(humanitarian,crisis)"
460,RepChuck,"(crisis,southern)"
460,RepChuck,"(southern,border)"
460,RepChuck,"(national,security)"
460,RepChuck,"(american,people)"
460,RepChuck,"(federal,government)"
460,RepChuck,"(secure,border)"
460,RepChuck,"(southern,border)"
460,RepChuck,"(border,security)"
460,RepChuck,"(homeland,security)"
460,RepChuck,"(looking,forward)"
460,RepChuck,"(look,forward)"
460,RepChuck,"(future,generations)"
460,RepChuck,"(emergency,declaration)"
460,RepChuck,"(law,enforcement)"
460,RepChuck,"(homeland,security)"
460,RepChuck,"(crisis,southern)"
460,RepChuck,"(southern,border)"
460,RepChuck,"(congressional,art)"
460,RepChuck,"(art,competition)"
460,RepChuck,"(president,realdonaldtrump)"
460,RepChuck,"(president,trump)"
460,RepChuck,"(border,wall)"
460,RepChuck,"(government,shutdown)"
460,RepChuck,"(southern,border)"
460,RepChuck,"(look,forward)"
460,RepChuck,"(law,enforcement)"
460,RepChuck,"(happy,birthday)"
460,RepChuck,"(look,forward)"
279,RepClayHiggins,"(000,jobs)"
279,RepClayHiggins,"(happy,birthday)"
279,RepClayHiggins,"(border,security)"
279,RepClayHiggins,"(create,jobs)"
279,RepClayHiggins,"(look,forward)"
279,RepClayHiggins,"(border,security)"
279,RepClayHiggins,"(continue,support)"
279,RepClayHiggins,"(create,jobs)"
279,RepClayHiggins,"(proud,join)"
279,RepClayHiggins,"(discharge,petition)"
279,RepClayHiggins,"(born,alive)"
279,RepClayHiggins,"(alive,abortion)"
279,RepClayHiggins,"(abortion,survivors)"
279,RepClayHiggins,"(survivors,protection)"
279,RepClayHiggins,"(protection,act)"
279,RepClayHiggins,"(border,security)"
279,RepClayHiggins,"(secure,border)"
279,RepClayHiggins,"(secure,border)"
279,RepClayHiggins,"(border,security)"
279,RepClayHiggins,"(subcommittee,hearing)"
279,RepClayHiggins,"(passed,house)"
279,RepClayHiggins,"(21st,century)"
279,RepClayHiggins,"(farmers,ranchers)"
279,RepClayHiggins,"(border,security)"
279,RepClayHiggins,"(bipartisan,legislation)"
279,RepClayHiggins,"(house,democrats)"
279,RepClayHiggins,"(law,enforcement)"
279,RepClayHiggins,"(crisis,southern)"
279,RepClayHiggins,"(southern,border)"
279,RepClayHiggins,"(border,security)"
279,RepClayHiggins,"(law,enforcement)"
279,RepClayHiggins,"(common,sense)"
279,RepClayHiggins,"(create,jobs)"
279,RepClayHiggins,"(21st,century)"
279,RepClayHiggins,"(secure,border)"
279,RepClayHiggins,"(21st,century)"
279,RepClayHiggins,"(law,enforcement)"
279,RepClayHiggins,"(medical,care)"
279,RepClayHiggins,"(economic,development)"
279,RepClayHiggins,"(law,enforcement)"
279,RepClayHiggins,"(secure,border)"
279,RepClayHiggins,"(border,security)"
279,RepClayHiggins,"(law,enforcement)"
279,RepClayHiggins,"(anti,semitism)"
279,RepClayHiggins,"(brave,women)"
279,RepClayHiggins,"(law,enforcement)"
279,RepClayHiggins,"(southern,border)"
279,RepClayHiggins,"(time,congress)"
279,RepClayHiggins,"(african,american)"
279,RepClayHiggins,"(21st,century)"
279,RepClayHiggins,"(american,people)"
279,RepClayHiggins,"(looking,forward)"
279,RepClayHiggins,"(president,trump)"
279,RepClayHiggins,"(homeland,security)"
279,RepClayHiggins,"(border,security)"
279,RepClayHiggins,"(border,wall)"
279,RepClayHiggins,"(border,security)"
279,RepClayHiggins,"(border,security)"
279,RepClayHiggins,"(border,security)"
279,RepClayHiggins,"(national,security)"
279,RepClayHiggins,"(humanitarian,crisis)"
279,RepClayHiggins,"(crisis,southern)"
279,RepClayHiggins,"(southern,border)"
279,RepClayHiggins,"(116th,congress)"
279,RepClayHiggins,"(federal,workers)"
279,RepClayHiggins,"(federal,employees)"
279,RepClayHiggins,"(move,forward)"
279,RepClayHiggins,"(federal,workers)"
279,RepClayHiggins,"(secure,border)"
279,RepClayHiggins,"(martin,luther)"
279,RepClayHiggins,"(luther,king)"
279,RepClayHiggins,"(king,jr)"
279,RepClayHiggins,"(law,enforcement)"
279,RepClayHiggins,"(crisis,southern)"
279,RepClayHiggins,"(southern,border)"
279,RepClayHiggins,"(border,patrol)"
279,RepClayHiggins,"(law,enforcement)"
279,RepClayHiggins,"(border,security)"
279,RepClayHiggins,"(president,trump)"
279,RepClayHiggins,"(signed,law)"
279,RepClayHiggins,"(gt,gt)"
279,RepClayHiggins,"(gt,gt)"
279,RepClayHiggins,"(president,trump)"
279,RepClayHiggins,"(secure,border)"
279,RepClayHiggins,"(border,security)"
279,RepClayHiggins,"(house,passed)"
279,RepClayHiggins,"(border,wall)"
279,RepClayHiggins,"(secure,border)"
279,RepClayHiggins,"(national,guard)"
279,RepClayHiggins,"(farm,bill)"
279,RepClayHiggins,"(look,forward)"
279,RepClayHiggins,"(116th,congress)"
279,RepClayHiggins,"(000,jobs)"
279,RepClayHiggins,"(unemployment,rate)"
279,RepClayHiggins,"(proud,cosponsor)"
279,RepClayHiggins,"(border,security)"
279,RepClayHiggins,"(pro,growth)"
279,RepClayHiggins,"(000,jobs)"
279,RepClayHiggins,"(unemployment,rate)"
279,RepClayHiggins,"(house,floor)"
279,RepClayHiggins,"(tax,reform)"
279,RepClayHiggins,"(tax,reform)"
279,RepClayHiggins,"(tax,cuts)"
279,RepClayHiggins,"(american,families)"
279,RepClayHiggins,"(pro,growth)"
279,RepClayHiggins,"(tax,cuts)"
279,RepClayHiggins,"(american,workers)"
279,RepClayHiggins,"(happy,birthday)"
279,RepClayHiggins,"(economic,development)"
279,RepClayHiggins,"(move,forward)"
279,RepClayHiggins,"(congressional,delegation)"
279,RepClayHiggins,"(unemployment,rate)"
490,RepColinAllred,"(health,care)"
490,RepColinAllred,"(look,forward)"
490,RepColinAllred,"(bipartisan,bill)"
490,RepColinAllred,"(health,care)"
490,RepColinAllred,"(climate,crisis)"
490,RepColinAllred,"(climateactionnow,act)"
490,RepColinAllred,"(clean,energy)"
490,RepColinAllred,"(bipartisan,bill)"
490,RepColinAllred,"(clean,energy)"
490,RepColinAllred,"(paying,jobs)"
490,RepColinAllred,"(clean,energy)"
490,RepColinAllred,"(future,generations)"
490,RepColinAllred,"(people,deserve)"
490,RepColinAllred,"(american,people)"
490,RepColinAllred,"(proud,stand)"
490,RepColinAllred,"(press,conference)"
490,RepColinAllred,"(town,hall)"
490,RepColinAllred,"(george,bush)"
490,RepColinAllred,"(town,hall)"
490,RepColinAllred,"(town,halls)"
490,RepColinAllred,"(town,hall)"
490,RepColinAllred,"(town,hall)"
490,RepColinAllred,"(look,forward)"
490,RepColinAllred,"(watch,live)"
490,RepColinAllred,"(clean,water)"
490,RepColinAllred,"(sri,lanka)"
490,RepColinAllred,"(happy,easter)"
490,RepColinAllred,"(family,friends)"
490,RepColinAllred,"(town,hall)"
490,RepColinAllred,"(100,days)"
490,RepColinAllred,"(look,forward)"
490,RepColinAllred,"(forward,seeing)"
490,RepColinAllred,"(health,care)"
490,RepColinAllred,"(free,internet)"
490,RepColinAllred,"(climate,change)"
490,RepColinAllred,"(national,security)"
490,RepColinAllred,"(health,care)"
490,RepColinAllred,"(house,senate)"
490,RepColinAllred,"(health,care)"
490,RepColinAllred,"(pre,existing)"
490,RepColinAllred,"(domestic,violence)"
490,RepColinAllred,"(house,senate)"
490,RepColinAllred,"(signed,law)"
490,RepColinAllred,"(congressional,art)"
490,RepColinAllred,"(art,competition)"
490,RepColinAllred,"(pre,existing)"
490,RepColinAllred,"(health,care)"
490,RepColinAllred,"(passed,house)"
490,RepColinAllred,"(trump,admin)"
490,RepColinAllred,"(health,care)"
490,RepColinAllred,"(trump,administration)"
490,RepColinAllred,"(health,care)"
490,RepColinAllred,"(pre,existing)"
490,RepColinAllred,"(existing,conditions)"
490,RepColinAllred,"(house,democrats)"
490,RepColinAllred,"(equal,pay)"
490,RepColinAllred,"(paycheck,fairness)"
490,RepColinAllred,"(fairness,act)"
490,RepColinAllred,"(passed,house)"
490,RepColinAllred,"(supreme,court)"
490,RepColinAllred,"(health,care)"
490,RepColinAllred,"(trump,admin)"
490,RepColinAllred,"(health,care)"
490,RepColinAllred,"(watch,live)"
490,RepColinAllred,"(supreme,court)"
490,RepColinAllred,"(health,care)"
490,RepColinAllred,"(pre,existing)"
490,RepColinAllred,"(existing,conditions)"
490,RepColinAllred,"(health,care)"
490,RepColinAllred,"(trump,administration)"
490,RepColinAllred,"(people,pre)"
490,RepColinAllred,"(pre,existing)"
490,RepColinAllred,"(existing,conditions)"
490,RepColinAllred,"(health,care)"
490,RepColinAllred,"(pre,existing)"
490,RepColinAllred,"(existing,conditions)"
490,RepColinAllred,"(health,care)"
490,RepColinAllred,"(care,system)"
490,RepColinAllred,"(brave,women)"
490,RepColinAllred,"(american,people)"
490,RepColinAllred,"(national,security)"
490,RepColinAllred,"(taking,time)"
490,RepColinAllred,"(health,care)"
490,RepColinAllred,"(school,students)"
490,RepColinAllred,"(equal,pay)"
490,RepColinAllred,"(bipartisan,bill)"
490,RepColinAllred,"(american,people)"
490,RepColinAllred,"(health,care)"
490,RepColinAllred,"(people,pre)"
490,RepColinAllred,"(pre,existing)"
490,RepColinAllred,"(existing,conditions)"
490,RepColinAllred,"(move,forward)"
490,RepColinAllred,"(special,counsel)"
490,RepColinAllred,"(special,counsel)"
490,RepColinAllred,"(american,people)"
490,RepColinAllred,"(people,deserve)"
490,RepColinAllred,"(economic,growth)"
490,RepColinAllred,"(town,hall)"
490,RepColinAllred,"(proud,stand)"
490,RepColinAllred,"(bipartisan,bill)"
490,RepColinAllred,"(federal,government)"
490,RepColinAllred,"(civil,rights)"
490,RepColinAllred,"(civil,rights)"
490,RepColinAllred,"(21st,century)"
490,RepColinAllred,"(public,service)"
490,RepColinAllred,"(african,american)"
490,RepColinAllred,"(voting,rights)"
490,RepColinAllred,"(african,american)"
490,RepColinAllred,"(116th,congress)"
490,RepColinAllred,"(health,care)"
490,RepColinAllred,"(loved,ones)"
490,RepColinAllred,"(school,students)"
490,RepColinAllred,"(2019,congressional)"
490,RepColinAllred,"(congressional,art)"
490,RepColinAllred,"(art,competition)"
490,RepColinAllred,"(health,care)"
490,RepColinAllred,"(care,system)"
490,RepColinAllred,"(voting,rights)"
490,RepColinAllred,"(health,care)"
490,RepColinAllred,"(care,system)"
490,RepColinAllred,"(american,people)"
490,RepColinAllred,"(prescription,drugs)"
490,RepColinAllred,"(public,service)"
490,RepColinAllred,"(background,checks)"
490,RepColinAllred,"(common,sense)"
490,RepColinAllred,"(gun,violence)"
490,RepColinAllred,"(national,security)"
490,RepColinAllred,"(climate,change)"
490,RepColinAllred,"(civil,rights)"
490,RepColinAllred,"(town,hall)"
490,RepColinAllred,"(president,george)"
490,RepColinAllred,"(middle,class)"
490,RepColinAllred,"(emergency,declaration)"
490,RepColinAllred,"(american,people)"
490,RepColinAllred,"(town,hall)"
490,RepColinAllred,"(american,people)"
490,RepColinAllred,"(town,hall)"
490,RepColinAllred,"(issues,facing)"
490,RepColinAllred,"(town,hall)"
490,RepColinAllred,"(town,hall)"
490,RepColinAllred,"(child,care)"
490,RepColinAllred,"(passed,house)"
490,RepColinAllred,"(public,service)"
490,RepColinAllred,"(health,care)"
490,RepColinAllred,"(prescription,drugs)"
490,RepColinAllred,"(american,people)"
490,RepColinAllred,"(health,care)"
490,RepColinAllred,"(millions,americans)"
490,RepColinAllred,"(national,security)"
322,collinpeterson,"(common,sense)"
322,collinpeterson,"(000,jobs)"
322,collinpeterson,"(president,trump)"
322,collinpeterson,"(opioid,epidemic)"
322,collinpeterson,"(signed,law)"
322,collinpeterson,"(farm,bill)"
322,collinpeterson,"(social,security)"
322,collinpeterson,"(social,security)"
322,collinpeterson,"(capitol,hill)"
322,collinpeterson,"(farm,bill)"
322,collinpeterson,"(farm,bill)"
322,collinpeterson,"(rural,communities)"
322,collinpeterson,"(congressional,delegation)"
322,collinpeterson,"(taking,time)"
322,collinpeterson,"(sent,letter)"
322,collinpeterson,"(9,11)"
322,collinpeterson,"(9,11)"
322,collinpeterson,"(lives,lost)"
322,collinpeterson,"(introduced,bill)"
322,collinpeterson,"(pre,existing)"
322,collinpeterson,"(pre,existing)"
322,collinpeterson,"(existing,conditions)"
322,collinpeterson,"(opioid,epidemic)"
322,collinpeterson,"(bipartisan,bill)"
322,collinpeterson,"(law,enforcement)"
322,collinpeterson,"(farm,bill)"
322,collinpeterson,"(farm,bill)"
322,collinpeterson,"(taking,time)"
322,collinpeterson,"(capitol,hill)"
322,collinpeterson,"(common,sense)"
322,collinpeterson,"(farm,bill)"
322,collinpeterson,"(press,conference)"
322,collinpeterson,"(farm,bill)"
322,collinpeterson,"(farm,bill)"
322,collinpeterson,"(press,conference)"
322,collinpeterson,"(farm,bill)"
322,collinpeterson,"(farm,bill)"
322,collinpeterson,"(farm,bill)"
322,collinpeterson,"(farm,bill)"
322,collinpeterson,"(farm,bill)"
322,collinpeterson,"(farm,bill)"
322,collinpeterson,"(farm,bill)"
322,collinpeterson,"(proud,support)"
436,RepConorLamb,"(air,force)"
436,RepConorLamb,"(national,security)"
436,RepConorLamb,"(town,hall)"
436,RepConorLamb,"(mental,health)"
436,RepConorLamb,"(mobile,office)"
436,RepConorLamb,"(office,hours)"
436,RepConorLamb,"(federal,agency)"
436,RepConorLamb,"(future,generations)"
436,RepConorLamb,"(2019,congressional)"
436,RepConorLamb,"(congressional,art)"
436,RepConorLamb,"(art,competition)"
436,RepConorLamb,"(mobile,office)"
436,RepConorLamb,"(office,hours)"
436,RepConorLamb,"(2019,congressional)"
436,RepConorLamb,"(congressional,art)"
436,RepConorLamb,"(art,competition)"
436,RepConorLamb,"(look,forward)"
436,RepConorLamb,"(subcommittee,hearing)"
436,RepConorLamb,"(continue,fight)"
436,RepConorLamb,"(social,security)"
436,RepConorLamb,"(american,workers)"
436,RepConorLamb,"(town,hall)"
436,RepConorLamb,"(american,workers)"
436,RepConorLamb,"(looking,forward)"
436,RepConorLamb,"(forward,seeing)"
436,RepConorLamb,"(town,hall)"
436,RepConorLamb,"(opioid,crisis)"
436,RepConorLamb,"(law,enforcement)"
436,RepConorLamb,"(town,hall)"
436,RepConorLamb,"(town,hall)"
436,RepConorLamb,"(looking,forward)"
436,RepConorLamb,"(town,hall)"
436,RepConorLamb,"(future,generations)"
436,RepConorLamb,"(federal,agency)"
436,RepConorLamb,"(mobile,office)"
436,RepConorLamb,"(office,hours)"
436,RepConorLamb,"(look,forward)"
436,RepConorLamb,"(air,force)"
436,RepConorLamb,"(mobile,office)"
436,RepConorLamb,"(office,hours)"
436,RepConorLamb,"(2019,congressional)"
436,RepConorLamb,"(congressional,art)"
436,RepConorLamb,"(art,competition)"
436,RepConorLamb,"(school,students)"
436,RepConorLamb,"(mental,health)"
436,RepConorLamb,"(town,halls)"
436,RepConorLamb,"(gun,violence)"
436,RepConorLamb,"(emergency,declaration)"
436,RepConorLamb,"(subcommittee,hearing)"
436,RepConorLamb,"(clean,energy)"
436,RepConorLamb,"(21st,century)"
436,RepConorLamb,"(federal,agency)"
436,RepConorLamb,"(town,hall)"
436,RepConorLamb,"(looking,forward)"
436,RepConorLamb,"(town,hall)"
436,RepConorLamb,"(look,forward)"
436,RepConorLamb,"(please,join)"
436,RepConorLamb,"(look,forward)"
436,RepConorLamb,"(family,friends)"
436,RepConorLamb,"(gun,violence)"
436,RepConorLamb,"(town,halls)"
436,RepConorLamb,"(child,care)"
436,RepConorLamb,"(care,act)"
436,RepConorLamb,"(child,care)"
436,RepConorLamb,"(medical,care)"
436,RepConorLamb,"(looking,forward)"
436,RepConorLamb,"(create,jobs)"
436,RepConorLamb,"(social,security)"
436,RepConorLamb,"(american,people)"
436,RepConorLamb,"(social,security)"
436,RepConorLamb,"(looking,forward)"
436,RepConorLamb,"(look,forward)"
436,RepConorLamb,"(reopen,government)"
436,RepConorLamb,"(looking,forward)"
436,RepConorLamb,"(mobile,office)"
436,RepConorLamb,"(office,hours)"
436,RepConorLamb,"(martin,luther)"
436,RepConorLamb,"(luther,king)"
436,RepConorLamb,"(king,jr)"
436,RepConorLamb,"(mobile,office)"
436,RepConorLamb,"(office,hours)"
436,RepConorLamb,"(federal,agency)"
436,RepConorLamb,"(mobile,office)"
436,RepConorLamb,"(office,hours)"
436,RepConorLamb,"(mobile,office)"
436,RepConorLamb,"(office,hours)"
436,RepConorLamb,"(mobile,office)"
436,RepConorLamb,"(office,hours)"
436,RepConorLamb,"(116th,congress)"
436,RepConorLamb,"(look,forward)"
436,RepConorLamb,"(dc,office)"
436,RepConorLamb,"(health,care)"
436,RepConorLamb,"(taking,time)"
436,RepConorLamb,"(health,care)"
436,RepConorLamb,"(opioid,epidemic)"
436,RepConorLamb,"(social,security)"
436,RepConorLamb,"(health,care)"
436,RepConorLamb,"(prescription,drugs)"
436,RepConorLamb,"(opioid,crisis)"
436,RepConorLamb,"(mobile,office)"
436,RepConorLamb,"(office,hours)"
436,RepConorLamb,"(mobile,office)"
436,RepConorLamb,"(office,hours)"
436,RepConorLamb,"(mobile,office)"
436,RepConorLamb,"(office,hours)"
436,RepConorLamb,"(continue,fight)"
436,RepConorLamb,"(service,country)"
436,RepConorLamb,"(opioid,crisis)"
436,RepConorLamb,"(social,security)"
436,RepConorLamb,"(mobile,office)"
436,RepConorLamb,"(office,hours)"
436,RepConorLamb,"(mobile,office)"
436,RepConorLamb,"(office,hours)"
436,RepConorLamb,"(look,forward)"
436,RepConorLamb,"(federal,workers)"
436,RepConorLamb,"(social,security)"
436,RepConorLamb,"(mobile,office)"
436,RepConorLamb,"(office,hours)"
436,RepConorLamb,"(american,workers)"
436,RepConorLamb,"(middle,class)"
436,RepConorLamb,"(read,statement)"
436,RepConorLamb,"(mobile,office)"
436,RepConorLamb,"(office,hours)"
436,RepConorLamb,"(house,passed)"
436,RepConorLamb,"(bipartisan,bill)"
436,RepConorLamb,"(task,force)"
436,RepConorLamb,"(capitol,hill)"
436,RepConorLamb,"(opioid,epidemic)"
436,RepConorLamb,"(mobile,office)"
436,RepConorLamb,"(office,hours)"
436,RepConorLamb,"(mobile,office)"
436,RepConorLamb,"(office,hours)"
436,RepConorLamb,"(health,insurance)"
436,RepConorLamb,"(access,quality)"
436,RepConorLamb,"(paying,jobs)"
436,RepConorLamb,"(mobile,office)"
436,RepConorLamb,"(office,hours)"
436,RepConorLamb,"(air,force)"
436,RepConorLamb,"(service,country)"
436,RepConorLamb,"(middle,class)"
436,RepConorLamb,"(join,colleagues)"
436,RepConorLamb,"(proud,support)"
436,RepConorLamb,"(law,enforcement)"
436,RepConorLamb,"(law,enforcement)"
436,RepConorLamb,"(american,people)"
436,RepConorLamb,"(committee,hearing)"
436,RepConorLamb,"(look,forward)"
436,RepConorLamb,"(look,forward)"
436,RepConorLamb,"(opioid,crisis)"
436,RepConorLamb,"(look,forward)"
436,RepConorLamb,"(look,forward)"
436,RepConorLamb,"(proud,stand)"
436,RepConorLamb,"(american,workers)"
436,RepConorLamb,"(proud,support)"
265,RepCindyAxne,"(look,forward)"
265,RepCindyAxne,"(climateactionnow,act)"
265,RepCindyAxne,"(climateactionnow,act)"
265,RepCindyAxne,"(paris,agreement)"
265,RepCindyAxne,"(paying,jobs)"
265,RepCindyAxne,"(rural,communities)"
265,RepCindyAxne,"(look,forward)"
265,RepCindyAxne,"(create,jobs)"
265,RepCindyAxne,"(looking,forward)"
265,RepCindyAxne,"(passed,house)"
265,RepCindyAxne,"(law,enforcement)"
265,RepCindyAxne,"(federal,agency)"
265,RepCindyAxne,"(office,hours)"
265,RepCindyAxne,"(congressional,art)"
265,RepCindyAxne,"(art,competition)"
265,RepCindyAxne,"(continue,fight)"
265,RepCindyAxne,"(happy,easter)"
265,RepCindyAxne,"(looking,forward)"
265,RepCindyAxne,"(forward,continuing)"
265,RepCindyAxne,"(look,forward)"
265,RepCindyAxne,"(rural,communities)"
265,RepCindyAxne,"(access,quality)"
265,RepCindyAxne,"(quality,affordable)"
265,RepCindyAxne,"(affordable,health)"
265,RepCindyAxne,"(health,care)"
265,RepCindyAxne,"(public,service)"
265,RepCindyAxne,"(paying,jobs)"
265,RepCindyAxne,"(disaster,relief)"
265,RepCindyAxne,"(congressional,art)"
265,RepCindyAxne,"(art,competition)"
265,RepCindyAxne,"(office,hours)"
265,RepCindyAxne,"(look,forward)"
265,RepCindyAxne,"(forward,seeing)"
265,RepCindyAxne,"(federal,government)"
265,RepCindyAxne,"(disaster,relief)"
265,RepCindyAxne,"(school,students)"
265,RepCindyAxne,"(sent,letter)"
265,RepCindyAxne,"(house,senate)"
265,RepCindyAxne,"(disaster,relief)"
265,RepCindyAxne,"(violence,women)"
265,RepCindyAxne,"(women,act)"
265,RepCindyAxne,"(house,passed)"
265,RepCindyAxne,"(law,enforcement)"
265,RepCindyAxne,"(violence,women)"
265,RepCindyAxne,"(house,floor)"
265,RepCindyAxne,"(violence,women)"
265,RepCindyAxne,"(women,act)"
265,RepCindyAxne,"(watch,live)"
265,RepCindyAxne,"(house,senate)"
265,RepCindyAxne,"(economic,development)"
265,RepCindyAxne,"(create,jobs)"
265,RepCindyAxne,"(school,students)"
265,RepCindyAxne,"(congressional,art)"
265,RepCindyAxne,"(art,competition)"
265,RepCindyAxne,"(rural,communities)"
265,RepCindyAxne,"(trump,administration)"
265,RepCindyAxne,"(pre,existing)"
265,RepCindyAxne,"(existing,conditions)"
265,RepCindyAxne,"(disaster,relief)"
265,RepCindyAxne,"(rural,communities)"
265,RepCindyAxne,"(house,floor)"
265,RepCindyAxne,"(federal,government)"
265,RepCindyAxne,"(watch,live)"
265,RepCindyAxne,"(federal,agency)"
265,RepCindyAxne,"(look,forward)"
265,RepCindyAxne,"(town,halls)"
265,RepCindyAxne,"(town,hall)"
265,RepCindyAxne,"(access,quality)"
265,RepCindyAxne,"(quality,affordable)"
265,RepCindyAxne,"(affordable,health)"
265,RepCindyAxne,"(health,care)"
265,RepCindyAxne,"(emergency,declaration)"
265,RepCindyAxne,"(town,hall)"
265,RepCindyAxne,"(looking,forward)"
265,RepCindyAxne,"(town,hall)"
265,RepCindyAxne,"(emergency,declaration)"
265,RepCindyAxne,"(sent,letter)"
265,RepCindyAxne,"(federal,agency)"
265,RepCindyAxne,"(federal,agency)"
265,RepCindyAxne,"(mental,health)"
265,RepCindyAxne,"(mental,health)"
265,RepCindyAxne,"(town,hall)"
265,RepCindyAxne,"(victims,families)"
265,RepCindyAxne,"(brave,women)"
265,RepCindyAxne,"(watch,live)"
265,RepCindyAxne,"(health,care)"
265,RepCindyAxne,"(care,system)"
265,RepCindyAxne,"(access,quality)"
265,RepCindyAxne,"(quality,affordable)"
265,RepCindyAxne,"(affordable,care)"
265,RepCindyAxne,"(access,quality)"
265,RepCindyAxne,"(quality,affordable)"
265,RepCindyAxne,"(affordable,health)"
265,RepCindyAxne,"(health,care)"
265,RepCindyAxne,"(health,care)"
265,RepCindyAxne,"(watch,live)"
265,RepCindyAxne,"(house,senate)"
265,RepCindyAxne,"(looking,forward)"
265,RepCindyAxne,"(move,forward)"
265,RepCindyAxne,"(mental,health)"
265,RepCindyAxne,"(supreme,court)"
265,RepCindyAxne,"(proud,join)"
265,RepCindyAxne,"(looking,forward)"
265,RepCindyAxne,"(health,care)"
265,RepCindyAxne,"(health,care)"
265,RepCindyAxne,"(affordable,housing)"
265,RepCindyAxne,"(child,care)"
265,RepCindyAxne,"(paying,jobs)"
265,RepCindyAxne,"(affordable,health)"
265,RepCindyAxne,"(health,care)"
265,RepCindyAxne,"(health,care)"
265,RepCindyAxne,"(looking,forward)"
265,RepCindyAxne,"(national,emergency)"
265,RepCindyAxne,"(rural,communities)"
265,RepCindyAxne,"(looking,forward)"
265,RepCindyAxne,"(border,security)"
265,RepCindyAxne,"(family,friends)"
265,RepCindyAxne,"(gun,violence)"
265,RepCindyAxne,"(bipartisan,bill)"
265,RepCindyAxne,"(affordable,health)"
265,RepCindyAxne,"(health,care)"
265,RepCindyAxne,"(future,generations)"
265,RepCindyAxne,"(bipartisan,legislation)"
265,RepCindyAxne,"(child,care)"
265,RepCindyAxne,"(child,care)"
265,RepCindyAxne,"(care,act)"
265,RepCindyAxne,"(child,care)"
265,RepCindyAxne,"(affordable,health)"
265,RepCindyAxne,"(health,care)"
265,RepCindyAxne,"(rural,communities)"
265,RepCindyAxne,"(look,forward)"
265,RepCindyAxne,"(access,quality)"
265,RepCindyAxne,"(quality,affordable)"
265,RepCindyAxne,"(affordable,health)"
265,RepCindyAxne,"(health,care)"
265,RepCindyAxne,"(prescription,drugs)"
265,RepCindyAxne,"(health,care)"
265,RepCindyAxne,"(health,care)"
265,RepCindyAxne,"(access,quality)"
265,RepCindyAxne,"(health,care)"
265,RepCindyAxne,"(rural,communities)"
265,RepCindyAxne,"(health,care)"
265,RepCindyAxne,"(health,care)"
487,RepDanCrenshaw,"(paris,agreement)"
487,RepDanCrenshaw,"(clean,energy)"
487,RepDanCrenshaw,"(green,deal)"
487,RepDanCrenshaw,"(climate,change)"
487,RepDanCrenshaw,"(clean,energy)"
487,RepDanCrenshaw,"(green,deal)"
487,RepDanCrenshaw,"(middle,class)"
487,RepDanCrenshaw,"(anti,semitism)"
487,RepDanCrenshaw,"(common,sense)"
487,RepDanCrenshaw,"(lives,lost)"
487,RepDanCrenshaw,"(social,security)"
487,RepDanCrenshaw,"(sri,lanka)"
487,RepDanCrenshaw,"(victims,families)"
487,RepDanCrenshaw,"(unemployment,rate)"
487,RepDanCrenshaw,"(9,11)"
487,RepDanCrenshaw,"(house,dems)"
487,RepDanCrenshaw,"(service,country)"
487,RepDanCrenshaw,"(secure,border)"
487,RepDanCrenshaw,"(op,ed)"
487,RepDanCrenshaw,"(crisis,border)"
487,RepDanCrenshaw,"(born,alive)"
487,RepDanCrenshaw,"(discharge,petition)"
487,RepDanCrenshaw,"(born,alive)"
487,RepDanCrenshaw,"(alive,abortion)"
487,RepDanCrenshaw,"(abortion,survivors)"
487,RepDanCrenshaw,"(survivors,protection)"
487,RepDanCrenshaw,"(protection,act)"
487,RepDanCrenshaw,"(social,security)"
487,RepDanCrenshaw,"(social,security)"
