congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
115,senate,C001056,Cornyn,TX,,R,84,0.9642857142857143,0.70793753,8.9994276
116,senate,C001056,Cornyn,TX,,R,12,0.9166666666666666,0.55707159,8.9994276
0,senate,C001070,Casey,PA,,Democrat,96,0.3020833333333333,0.5304558,0.72426964
115,senate,C001070,Casey,PA,,D,84,0.32142857142857145,0.55686645,0.72426964
116,senate,C001070,Casey,PA,,D,12,0.16666666666666666,0.3455813,0.72426964
0,senate,C001071,Corker,TN,,Republican,81,0.8395061728395061,0.87920266,26.0057009
115,senate,C001071,Corker,TN,,R,81,0.8395061728395061,0.87920266,26.0057009
0,senate,C001075,Cassidy,LA,,Republican,96,0.9375,0.82954685,19.63911856
115,senate,C001075,Cassidy,LA,,R,84,0.9404761904761905,0.83900553,19.63911856
116,senate,C001075,Cassidy,LA,,R,12,0.9166666666666666,0.76333608,19.63911856
0,senate,C001088,Coons,DE,,Democrat,95,0.30526315789473685,0.32774743,-11.43051247
115,senate,C001088,Coons,DE,,D,83,0.3493975903614458,0.3567348,-11.43051247
116,senate,C001088,Coons,DE,,D,12,0,0.1272515,-11.43051247
0,senate,C001095,Cotton,AR,,Republican,96,0.875,0.88166403,26.92097803
115,senate,C001095,Cotton,AR,,R,84,0.8928571428571429,0.88744937,26.92097803
116,senate,C001095,Cotton,AR,,R,12,0.75,0.84116667,26.92097803
0,senate,C001096,Cramer,ND,,Republican,102,0.9803921568627451,0.94333084,35.72888837
116,senate,C001096,Cramer,ND,,R,11,0.9090909090909091,0.8783957,35.72888837
0,senate,C001098,Cruz,TX,,Republican,96,0.9270833333333334,0.68907929,8.9994276
115,senate,C001098,Cruz,TX,,R,84,0.9166666666666666,0.70793753,8.9994276
116,senate,C001098,Cruz,TX,,R,12,1,0.55707159,8.9994276
0,senate,C001113,Cortez Masto,NV,,Democrat,96,0.3020833333333333,0.46846194,-2.41712836
115,senate,C001113,Cortez Masto,NV,,D,84,0.34523809523809523,0.49654138,-2.41712836
116,senate,C001113,Cortez Masto,NV,,D,12,0,0.27190586,-2.41712836
0,senate,D000563,Durbin,IL,,Democrat,94,0.23404255319148937,0.26466224,-17.06361362
115,senate,D000563,Durbin,IL,,D,82,0.25609756097560976,0.29062649,-17.06361362
116,senate,D000563,Durbin,IL,,D,12,0.08333333333333333,0.08723991,-17.06361362
0,senate,D000607,Donnelly,IN,,Democrat,83,0.54216867469879515,0.83336329,19.16519376
115,senate,D000607,Donnelly,IN,,D,83,0.54216867469879515,0.83336329,19.16519376
0,senate,D000618,Daines,MT,,Republican,95,0.8526315789473684,0.83655084,20.42273211
115,senate,D000618,Daines,MT,,R,83,0.8795180722891566,0.84560128,20.42273211
116,senate,D000618,Daines,MT,,R,12,0.6666666666666666,0.77395197,20.42273211
0,senate,D000622,Duckworth,IL,,Democrat,94,0.24468085106382978,0.26516115,-17.06361362
115,senate,D000622,Duckworth,IL,,D,82,0.2804878048780488,0.2911984,-17.06361362
116,senate,D000622,Duckworth,IL,,D,12,0,0.08723991,-17.06361362
0,senate,E000285,Enzi,WY,,Republican,96,0.8958333333333334,0.92217732,46.29527573
115,senate,E000285,Enzi,WY,,R,84,0.8928571428571429,0.92394906,46.29527573
116,senate,E000285,Enzi,WY,,R,12,0.9166666666666666,0.90977513,46.29527573
0,senate,E000295,Ernst,IA,,Republican,96,0.9166666666666666,0.69599799,9.40683805
115,senate,E000295,Ernst,IA,,R,84,0.9166666666666666,0.71443383,9.40683805
116,senate,E000295,Ernst,IA,,R,12,0.9166666666666666,0.56694709,9.40683805
0,senate,F000062,Feinstein,CA,,Democrat,95,0.24210526315789474,0.20327426,-30.10929307
115,senate,F000062,Feinstein,CA,,D,83,0.27710843373493976,0.22272426,-30.10929307
116,senate,F000062,Feinstein,CA,,D,12,0,0.0687451,-30.10929307
0,senate,F000444,Flake,AZ,,Republican,80,0.8125,0.60153693,3.54559463
115,senate,F000444,Flake,AZ,,R,80,0.8125,0.60153693,3.54559463
0,senate,F000457,Franken,MN,,Democrat,55,0.23636363636363636,0.49529896,-1.52013048
115,senate,F000457,Franken,MN,,D,55,0.23636363636363636,0.49529896,-1.52013048
0,senate,F000463,Fischer,NE,,Republican,96,0.9270833333333334,0.87108499,25.04859475
115,senate,F000463,Fischer,NE,,R,84,0.9285714285714286,0.87762998,25.04859475
116,senate,F000463,Fischer,NE,,R,12,0.9166666666666666,0.82527011,25.04859475
0,senate,G000359,Graham,SC,,Republican,93,0.9032258064516129,0.76992971,14.2659129
115,senate,G000359,Graham,SC,,R,82,0.9024390243902439,0.78455638,14.2659129
116,senate,G000359,Graham,SC,,R,11,0.9090909090909091,0.66089454,14.2659129
0,senate,G000386,Grassley,IA,,Republican,96,0.90625,0.69599799,9.40683805
115,senate,G000386,Grassley,IA,,R,84,0.9047619047619048,0.71443383,9.40683805
116,senate,G000386,Grassley,IA,,R,12,0.9166666666666666,0.56694709,9.40683805
0,senate,G000555,Gillibrand,NY,,Democrat,96,0.11458333333333333,0.23433685,-22.49045614
115,senate,G000555,Gillibrand,NY,,D,84,0.11904761904761904,0.25753921,-22.49045614
116,senate,G000555,Gillibrand,NY,,D,12,0.08333333333333333,0.07192037,-22.49045614
0,senate,G000562,Gardner,CO,,Republican,95,0.9052631578947369,0.42328644,-4.90558301
115,senate,G000562,Gardner,CO,,R,84,0.9166666666666666,0.45142381,-4.90558301
116,senate,G000562,Gardner,CO,,R,11,0.8181818181818182,0.20841925,-4.90558301
0,senate,H000338,Hatch,UT,,Republican,84,0.9642857142857143,0.824664,18.07933323
115,senate,H000338,Hatch,UT,,R,84,0.9642857142857143,0.824664,18.07933323
0,senate,H001041,Heller,NV,,Republican,83,0.9156626506024096,0.4997653,-2.41712836
115,senate,H001041,Heller,NV,,R,83,0.9156626506024096,0.4997653,-2.41712836
0,senate,H001042,Hirono,HI,,Democrat,96,0.22916666666666666,0.19446137,-32.18281473
115,senate,H001042,Hirono,HI,,D,84,0.25,0.21231418,-32.18281473
116,senate,H001042,Hirono,HI,,D,12,0.08333333333333333,0.06949175,-32.18281473
0,senate,H001046,Heinrich,NM,,Democrat,95,0.2736842105263158,0.36882211,-8.2132684
115,senate,H001046,Heinrich,NM,,D,83,0.2891566265060241,0.39809242,-8.2132684
116,senate,H001046,Heinrich,NM,,D,12,0.16666666666666666,0.1663691,-8.2132684
0,senate,H001061,Hoeven,ND,,Republican,96,0.9583333333333334,0.91185665,35.72888837
115,senate,H001061,Hoeven,ND,,R,84,0.9642857142857143,0.91518938,35.72888837
116,senate,H001061,Hoeven,ND,,R,12,0.9166666666666666,0.88852749,35.72888837
0,senate,H001069,Heitkamp,ND,,Democrat,84,0.5476190476190477,0.91518938,35.72888837
115,senate,H001069,Heitkamp,ND,,D,84,0.5476190476190477,0.91518938,35.72888837
0,senate,H001075,Harris,CA,,Democrat,95,0.16842105263157894,0.20345497,-30.10929307
115,senate,H001075,Harris,CA,,D,84,0.17857142857142858,0.22031274,-30.10929307
116,senate,H001075,Harris,CA,,D,11,0.09090909090909091,0.07472295,-30.10929307
0,senate,H001076,Hassan,NH,,Democrat,96,0.3020833333333333,0.50858503,-0.36766386
115,senate,H001076,Hassan,NH,,D,84,0.34523809523809523,0.53567328,-0.36766386
116,senate,H001076,Hassan,NH,,D,12,0,0.3189673,-0.36766386
0,senate,H001079,Hyde-Smith,MS,,Republican,28,0.9642857142857143,0.7665583,17.82624982
115,senate,H001079,Hyde-Smith,MS,,R,16,1,0.7891585,17.82624982
116,senate,H001079,Hyde-Smith,MS,,R,12,0.9166666666666666,0.7364247,17.82624982
0,senate,H001089,Hawley,MO,,Republican,12,0.8333333333333334,0.74887526,18.637117
116,senate,H001089,Hawley,MO,,R,12,0.8333333333333334,0.74887526,18.637117
0,senate,I000024,Inhofe,OK,,Republican,96,0.9375,0.91311815,36.39118454
115,senate,I000024,Inhofe,OK,,R,84,0.9404761904761905,0.91631997,36.39118454
116,senate,I000024,Inhofe,OK,,R,12,0.9166666666666666,0.89070542,36.39118454
0,senate,I000055,Isakson,GA,,Republican,79,0.9240506329113924,0.60553948,5.15937819
115,senate,I000055,Isakson,GA,,R,67,0.9402985074626866,0.63168434,5.15937819
116,senate,I000055,Isakson,GA,,R,12,0.8333333333333334,0.45956402,5.15937819
0,senate,J000293,Johnson,WI,,Republican,96,0.8958333333333334,0.53126182,0.7643432
115,senate,J000293,Johnson,WI,,R,84,0.8928571428571429,0.55764569,0.7643432
116,senate,J000293,Johnson,WI,,R,12,0.9166666666666666,0.34657473,0.7643432
0,senate,J000300,Jones,AL,,Democrat,39,0.41025641025641024,0.8582731,27.72514661
115,senate,J000300,Jones,AL,,D,27,0.5185185185185185,0.86317279,27.72514661
116,senate,J000300,Jones,AL,,D,12,0.16666666666666666,0.84724881,27.72514661
0,senate,K000352,Kyl,AZ,,Republican,7,0.7142857142857143,0.63824333,3.54559463
115,senate,K000352,Kyl,AZ,,R,7,0.7142857142857143,0.63824333,3.54559463
0,senate,K000367,Klobuchar,MN,,Democrat,96,0.2916666666666667,0.48582442,-1.52013048
115,senate,K000367,Klobuchar,MN,,D,84,0.32142857142857145,0.51351587,-1.52013048
116,senate,K000367,Klobuchar,MN,,D,12,0.08333333333333333,0.29198427,-1.52013048
0,senate,K000383,King,ME,,Independent,96,0.4166666666666667,0.45813624,-2.96044935
115,senate,K000383,King,ME,,I,84,0.4642857142857143,0.48641584,-2.96044935
116,senate,K000383,King,ME,,I,12,0.08333333333333333,0.26017902,-2.96044935
0,senate,K000384,Kaine,VA,,Democrat,96,0.3125,0.41535356,-5.32370582
115,senate,K000384,Kaine,VA,,D,84,0.35714285714285715,0.44420349,-5.32370582
116,senate,K000384,Kaine,VA,,D,12,0,0.21340402,-5.32370582
0,senate,K000393,Kennedy,LA,,Republican,95,0.8736842105263158,0.82775473,19.63911856
115,senate,K000393,Kennedy,LA,,R,83,0.8674698795180723,0.83706827,19.63911856
116,senate,K000393,Kennedy,LA,,R,12,0.9166666666666666,0.76333608,19.63911856
0,senate,L000174,Leahy,VT,,Democrat,95,0.24210526315789474,0.20768135,-26.40835124
115,senate,L000174,Leahy,VT,,D,83,0.26506024096385544,0.22777615,-26.40835124
116,senate,L000174,Leahy,VT,,D,12,0.08333333333333333,0.06869228,-26.40835124
0,senate,L000575,Lankford,OK,,Republican,96,0.90625,0.91311815,36.39118454
115,senate,L000575,Lankford,OK,,R,84,0.9047619047619048,0.91631997,36.39118454
116,senate,L000575,Lankford,OK,,R,12,0.9166666666666666,0.89070542,36.39118454
0,senate,L000577,Lee,UT,,Republican,96,0.7708333333333334,0.81412894,18.07933323
115,senate,L000577,Lee,UT,,R,84,0.7857142857142857,0.824664,18.07933323
116,senate,L000577,Lee,UT,,R,12,0.6666666666666666,0.74038356,18.07933323
0,senate,M000133,Markey,MA,,Democrat,95,0.14736842105263157,0.21432519,-27.19670645
115,senate,M000133,Markey,MA,,D,83,0.1566265060240964,0.2354061,-27.19670645
116,senate,M000133,Markey,MA,,D,12,0.08333333333333333,0.06851554,-27.19670645
0,senate,M000303,McCain,AZ,,Republican,53,0.8301886792452831,0.61164701,3.54559463
115,senate,M000303,McCain,AZ,,R,53,0.8301886792452831,0.61164701,3.54559463
0,senate,M000355,McConnell,KY,,Republican,95,0.9473684210526315,0.89377615,29.83745022
115,senate,M000355,McConnell,KY,,R,83,0.9518072289156626,0.89847086,29.83745022
116,senate,M000355,McConnell,KY,,R,12,0.9166666666666666,0.86130445,29.83745022
0,senate,M000639,Menendez,NJ,,Democrat,94,0.22340425531914893,0.28210611,-14.1026978
115,senate,M000639,Menendez,NJ,,D,82,0.25609756097560976,0.30812243,-14.1026978
116,senate,M000639,Menendez,NJ,,D,12,0,0.10432792,-14.1026978
0,senate,M000934,Moran,KS,,Republican,95,0.8842105263157894,0.83675824,20.60221107
115,senate,M000934,Moran,KS,,R,83,0.927710843373494,0.84549922,20.60221107
116,senate,M000934,Moran,KS,,R,12,0.5833333333333334,0.77629979,20.60221107
0,senate,M001111,Murray,WA,,Democrat,96,0.22916666666666666,0.28332451,-15.4790881
115,senate,M001111,Murray,WA,,D,84,0.2619047619047619,0.31016827,-15.4790881
116,senate,M001111,Murray,WA,,D,12,0,0.09541817,-15.4790881
0,senate,M001153,Murkowski,AK,,Republican,92,0.782608695652174,0.77891212,14.73064079
115,senate,M001153,Murkowski,AK,,R,82,0.8170731707317073,0.78684126,14.73064079
116,senate,M001153,Murkowski,AK,,R,10,0.5,0.71389315,14.73064079
0,senate,M001169,Murphy,CT,,Democrat,95,0.25263157894736843,0.30017697,-13.63938672
115,senate,M001169,Murphy,CT,,D,83,0.27710843373493976,0.32799846,-13.63938672
116,senate,M001169,Murphy,CT,,D,12,0.08333333333333333,0.10774501,-13.63938672
0,senate,M001170,McCaskill,MO,,Democrat,83,0.4578313253012048,0.83012856,18.637117
115,senate,M001170,McCaskill,MO,,D,83,0.4578313253012048,0.83012856,18.637117
0,senate,M001176,Merkley,OR,,Democrat,96,0.125,0.33115385,-10.97781682
115,senate,M001176,Merkley,OR,,D,84,0.13095238095238096,0.35961111,-10.97781682
116,senate,M001176,Merkley,OR,,D,12,0.08333333333333333,0.13195302,-10.97781682
0,senate,M001183,Manchin,WV,,Democrat,96,0.5833333333333334,0.9201904,42.15364679
115,senate,M001183,Manchin,WV,,D,84,0.6071428571428571,0.9224584,42.15364679
116,senate,M001183,Manchin,WV,,D,12,0.4166666666666667,0.90431439,42.15364679
0,senate,M001197,McSally,AZ,,Republican,108,0.9537037037037037,0.57128539,3.54559463
116,senate,M001197,McSally,AZ,,R,12,0.8333333333333334,0.41752966,3.54559463
0,senate,N000032,Nelson,FL,,Democrat,83,0.43373493975903615,0.56806183,1.19862561
115,senate,N000032,Nelson,FL,,D,83,0.43373493975903615,0.56806183,1.19862561
0,senate,P000449,Portman,OH,,Republican,96,0.9270833333333334,0.67393059,8.1295744
115,senate,P000449,Portman,OH,,R,84,0.9404761904761905,0.69369075,8.1295744
116,senate,P000449,Portman,OH,,R,12,0.8333333333333334,0.53560945,8.1295744
0,senate,P000595,Peters,MI,,Democrat,95,0.29473684210526313,0.51994323,0.22303327
115,senate,P000595,Peters,MI,,D,83,0.3373493975903614,0.54693486,0.22303327
116,senate,P000595,Peters,MI,,D,12,0,0.33325114,0.22303327
0,senate,P000603,Paul,KY,,Republican,90,0.7111111111111111,0.89115588,29.83745022
115,senate,P000603,Paul,KY,,R,81,0.7283950617283951,0.89824468,29.83745022
116,senate,P000603,Paul,KY,,R,9,0.5555555555555556,0.82735661,29.83745022
0,senate,P000612,Perdue,GA,,Republican,93,0.956989247311828,0.61923536,5.15937819
115,senate,P000612,Perdue,GA,,R,83,0.9518072289156626,0.63744463,5.15937819
116,senate,P000612,Perdue,GA,,R,10,1,0.4680984,5.15937819
0,senate,R000122,Reed,RI,,Democrat,96,0.25,0.28306102,-15.50854907
115,senate,R000122,Reed,RI,,D,84,0.2857142857142857,0.30989164,-15.50854907
116,senate,R000122,Reed,RI,,D,12,0,0.0952467,-15.50854907
0,senate,R000307,Roberts,KS,,Republican,96,0.9583333333333334,0.8382531,20.60221107
115,senate,R000307,Roberts,KS,,R,84,0.9642857142857143,0.84710357,20.60221107
116,senate,R000307,Roberts,KS,,R,12,0.9166666666666666,0.77629979,20.60221107
0,senate,R000584,Risch,ID,,Republican,94,0.9042553191489362,0.90044135,31.76941855
115,senate,R000584,Risch,ID,,R,84,0.9047619047619048,0.90597605,31.76941855
116,senate,R000584,Risch,ID,,R,10,0.9,0.8539499,31.76941855
0,senate,R000595,Rubio,FL,,Republican,94,0.9148936170212766,0.53871616,1.19862561
115,senate,R000595,Rubio,FL,,R,83,0.9397590361445783,0.56227889,1.19862561
116,senate,R000595,Rubio,FL,,R,11,0.7272727272727273,0.36092463,1.19862561
0,senate,R000605,Rounds,SD,,Republican,96,0.9166666666666666,0.89470882,29.79332222
115,senate,R000605,Rounds,SD,,R,84,0.9166666666666666,0.89951902,29.79332222
116,senate,R000605,Rounds,SD,,R,12,0.9166666666666666,0.86103744,29.79332222
0,senate,R000608,Rosen,NV,,Democrat,103,0.3883495145631068,0.67048705,-2.41712836
116,senate,R000608,Rosen,NV,,D,10,0,0.27458225000000003,-2.41712836
0,senate,R000615,Romney,UT,,Republican,12,0.75,0.74038356,18.07933323
116,senate,R000615,Romney,UT,,R,12,0.75,0.74038356,18.07933323
0,senate,S000033,Sanders,VT,,Independent,95,0.1368421052631579,0.21773782,-26.40835124
115,senate,S000033,Sanders,VT,,I,84,0.14285714285714285,0.236595,-26.40835124
116,senate,S000033,Sanders,VT,,I,11,0.09090909090909091,0.0737375,-26.40835124
0,senate,S000148,Schumer,NY,,Democrat,96,0.25,0.23433685,-22.49045614
115,senate,S000148,Schumer,NY,,D,84,0.27380952380952384,0.25753921,-22.49045614
116,senate,S000148,Schumer,NY,,D,12,0.08333333333333333,0.07192037,-22.49045614
0,senate,S000320,Shelby,AL,,Republican,96,0.9375,0.88568504,27.72514661
115,senate,S000320,Shelby,AL,,R,84,0.9404761904761905,0.89117593,27.72514661
116,senate,S000320,Shelby,AL,,R,12,0.9166666666666666,0.84724881,27.72514661
0,senate,S000770,Stabenow,MI,,Democrat,96,0.2916666666666667,0.52039077,0.22303327
115,senate,S000770,Stabenow,MI,,D,84,0.3333333333333333,0.547125,0.22303327
116,senate,S000770,Stabenow,MI,,D,12,0,0.33325114,0.22303327
0,senate,S001141,Sessions,AL,,Republican,8,1,0.95761291,27.72514661
115,senate,S001141,Sessions,AL,,R,8,1,0.95761291,27.72514661
0,senate,S001181,Shaheen,NH,,Democrat,95,0.3157894736842105,0.51053405,-0.36766386
115,senate,S001181,Shaheen,NH,,D,83,0.3614457831325301,0.53823045,-0.36766386
116,senate,S001181,Shaheen,NH,,D,12,0,0.3189673,-0.36766386
0,senate,S001184,Scott,SC,,Republican,95,0.9578947368421052,0.76743113,14.2659129
115,senate,S001184,Scott,SC,,R,84,0.9642857142857143,0.78277954,14.2659129
116,senate,S001184,Scott,SC,,R,11,0.9090909090909091,0.65022513,14.2659129
0,senate,S001191,Sinema,AZ,,Democrat,102,0.5784313725490197,0.36917191,3.54559463
116,senate,S001191,Sinema,AZ,,D,11,0.18181818181818182,0.41323479,3.54559463
0,senate,S001194,Schatz,HI,,Democrat,96,0.25,0.19446137,-32.18281473
115,senate,S001194,Schatz,HI,,D,84,0.27380952380952384,0.21231418,-32.18281473
116,senate,S001194,Schatz,HI,,D,12,0.08333333333333333,0.06949175,-32.18281473
0,senate,S001197,Sasse,NE,,Republican,95,0.8631578947368421,0.87287717,25.04859475
115,senate,S001197,Sasse,NE,,R,83,0.8674698795180723,0.87976012,25.04859475
116,senate,S001197,Sasse,NE,,R,12,0.8333333333333334,0.82527011,25.04859475
0,senate,S001198,Sullivan,AK,,Republican,93,0.9247311827956989,0.7736342,14.73064079
115,senate,S001198,Sullivan,AK,,R,81,0.9259259259259259,0.78713053,14.73064079
116,senate,S001198,Sullivan,AK,,R,12,0.9166666666666666,0.68253398,14.73064079
0,senate,S001202,Strange,AL,,Republican,45,0.9111111111111111,0.88745216,27.72514661
115,senate,S001202,Strange,AL,,R,45,0.9111111111111111,0.88745216,27.72514661
0,senate,S001203,Smith,MN,,Democrat,39,0.2564102564102564,0.45083073,-1.52013048
115,senate,S001203,Smith,MN,,D,27,0.3333333333333333,0.52142916,-1.52013048
116,senate,S001203,Smith,MN,,D,12,0.08333333333333333,0.29198427,-1.52013048
0,senate,S001217,Scott,FL,,Republican,12,0.9166666666666666,0.35740756,1.19862561
116,senate,S001217,Scott,FL,,R,12,0.9166666666666666,0.35740756,1.19862561
0,senate,T000250,Thune,SD,,Republican,96,0.9479166666666666,0.89470882,29.79332222
115,senate,T000250,Thune,SD,,R,84,0.9523809523809523,0.89951902,29.79332222
116,senate,T000250,Thune,SD,,R,12,0.9166666666666666,0.86103744,29.79332222
0,senate,T000461,Toomey,PA,,Republican,93,0.8817204301075269,0.52480056,0.72426964
115,senate,T000461,Toomey,PA,,R,81,0.8888888888888888,0.55135156,0.72426964
116,senate,T000461,Toomey,PA,,R,12,0.8333333333333334,0.3455813,0.72426964
0,senate,T000464,Tester,MT,,Democrat,96,0.3333333333333333,0.83667643,20.42273211
115,senate,T000464,Tester,MT,,D,84,0.38095238095238093,0.84563706,20.42273211
116,senate,T000464,Tester,MT,,D,12,0,0.77395197,20.42273211
0,senate,T000476,Tillis,NC,,Republican,94,0.9468085106382979,0.59374302,3.65522853
115,senate,T000476,Tillis,NC,,R,82,0.9512195121951219,0.61911325,3.65522853
116,senate,T000476,Tillis,NC,,R,12,0.9166666666666666,0.42037978,3.65522853
0,senate,U000039,Udall,NM,,Democrat,96,0.25,0.3688649,-8.2132684
115,senate,U000039,Udall,NM,,D,84,0.27380952380952384,0.39779287,-8.2132684
116,senate,U000039,Udall,NM,,D,12,0.08333333333333333,0.1663691,-8.2132684
0,senate,V000128,Van Hollen,MD,,Democrat,95,0.23157894736842105,0.21783181,-26.41643951
115,senate,V000128,Van Hollen,MD,,D,83,0.25301204819277107,0.23939451,-26.41643951
116,senate,V000128,Van Hollen,MD,,D,12,0.08333333333333333,0.06868983,-26.41643951
0,senate,W000437,Wicker,MS,,Republican,96,0.9479166666666666,0.81146889,17.82624982
115,senate,W000437,Wicker,MS,,R,84,0.9642857142857143,0.82218948,17.82624982
116,senate,W000437,Wicker,MS,,R,12,0.8333333333333334,0.7364247,17.82624982
0,senate,W000779,Wyden,OR,,Democrat,96,0.17708333333333334,0.33115385,-10.97781682
115,senate,W000779,Wyden,OR,,D,84,0.19047619047619047,0.35961111,-10.97781682
116,senate,W000779,Wyden,OR,,D,12,0.08333333333333333,0.13195302,-10.97781682
0,senate,W000802,Whitehouse,RI,,Democrat,96,0.23958333333333334,0.28306102,-15.50854907
115,senate,W000802,Whitehouse,RI,,D,84,0.27380952380952384,0.30989164,-15.50854907
116,senate,W000802,Whitehouse,RI,,D,12,0,0.0952467,-15.50854907
0,senate,W000805,Warner,VA,,Democrat,96,0.3854166666666667,0.41535356,-5.32370582
115,senate,W000805,Warner,VA,,D,84,0.44047619047619047,0.44420349,-5.32370582
116,senate,W000805,Warner,VA,,D,12,0,0.21340402,-5.32370582
0,senate,W000817,Warren,MA,,Democrat,96,0.125,0.21233507,-27.19670645
115,senate,W000817,Warren,MA,,D,84,0.13095238095238096,0.23288072,-27.19670645
116,senate,W000817,Warren,MA,,D,12,0.08333333333333333,0.06851554,-27.19670645
0,senate,Y000064,Young,IN,,Republican,96,0.90625,0.82503744,19.16519376
115,senate,Y000064,Young,IN,,R,84,0.9285714285714286,0.83481105,19.16519376
116,senate,Y000064,Young,IN,,R,12,0.75,0.75662216,19.16519376
